product_name,product_image,category
Στρογγυλό Βοηθητικό Τραπεζάκι Anil Μεταλλικό Γκρι 1τμχ Μ74xΠ74xΥ33εκ.,https://d.scdn.gr/images/sku_main_images/015556/15556399/fixedratio_20180803123534_anil_0746050_74x74x33cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Καρυδί 1τμχ Μ110xΠ60xΥ45.5εκ.,https://d.scdn.gr/images/sku_main_images/020334/20334216/fixedratio_20191001141634_110x60_101_0114.jpeg,small_table
Οβάλ Τραπεζάκι Σαλονιού Ξύλινο Καρυδί 1τμχ Μ90xΠ60xΥ45εκ.,https://a.scdn.gr/images/sku_main_images/027673/27673150/fixedratio_20210316143656_trapezaki_saloniou_oval_18911_90x60x45cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Pegaz Ξύλινο με Σερβιτόρο Χρυσό Δρύς-Λευκό 1τμχ Μ105xΠ55xΥ40εκ.,https://b.scdn.gr/images/sku_main_images/024688/24688024/fixedratio_20220210092956_orthogonio_trapezaki_saloniou_pegaz_xylino_me_servitoro_chryso_drys_leyko_m105xp55xy40ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Cameron Γυάλινο Διάφανο 1τμχ Μ110xΠ60xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/010651/10651094/fixedratio_20200219130314_trapezaki_saloniou_cameron_orthogonio_diafano_em950_3.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Reser Ξύλινο Sonoma 1τμχ Μ69xΠ69xΥ44εκ.,https://d.scdn.gr/images/sku_main_images/010777/10777245/fixedratio_20171009112706_reser_sonoma_69x69x44cm.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Μεταλλικό με Ρόδες Μαύρο 1τμχ Μ58xΠ37xΥ54εκ.,https://b.scdn.gr/images/sku_main_images/029604/29604193/fixedratio_20210622101343_voithitiko_trapezaki_orthogonio_mayro_mb_521_58x37x54cm.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο με Ρόδες Φυσικό 1τμχ Μ30xΠ40xΥ63εκ.,https://b.scdn.gr/images/sku_main_images/030660/30660298/fixedratio_20210830093808_voithitiko_trapezaki_orthogonio_fb99074_02_30x40x63cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Καρυδί 1τμχ Μ120xΠ120xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/026449/26449255/fixedratio_20220222112104_orthogonio_trapezaki_saloniou_xylino_fb92376_m120xp120xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Μαύρο 1τμχ Μ90xΠ50xΥ42εκ.,https://c.scdn.gr/images/sku_main_images/038442/38442422/fixedratio_20220930132425_orthogonio_trapezaki_saloniou_xylino_mayro_symphonyac_m90xp50xy42ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Memphis Ξύλινο Καφέ Ανοιχτό 1τμχ Μ113xΠ60xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/038507/38507633/fixedratio_20221005095443_orthogonio_trapezaki_saloniou_memphis_xylino_kafe_anoichto_30080234_m113xp60xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Sonoma 1τμχ Μ90xΠ45xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/011179/11179870/fixedratio_20220210092644_orthogonio_trapezaki_saloniou_xylino_hm2207_02_m90xp45xy45ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού HL4174 από Μασίφ Ξύλο Φυσικό 1τμχ Μ120xΠ60xΥ50εκ.,https://b.scdn.gr/images/sku_main_images/010799/10799123/fixedratio_20210211152001_trapezaki_saloniou_hl4174_orthogonio_fysiko_01_01_0368.jpeg,small_table
Οβάλ Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Φυσικό 1τμχ Μ110xΠ72xΥ38εκ.,https://c.scdn.gr/images/sku_main_images/040510/40510168/fixedratio_20230220133458_oval_trapezaki_saloniou_apo_masif_xylo_fysiko_3_50_910_0010_m110xp72xy38ek.jpeg,small_table
Στρογγυλό Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Φυσικό 1τμχ Μ100xΠ100xΥ35.5εκ.,https://c.scdn.gr/images/sku_main_images/017337/17337467/fixedratio_20220524095101_strogylo_trapezaki_saloniou_apo_masif_xylo_hm8461_m100xp100xy35_5ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Μεταλλικό Χρυσό 1τμχ Μ40.5xΠ40.5xΥ53εκ.,https://a.scdn.gr/images/sku_main_images/042221/42221984/fixedratio_20230505112437_strogylo_voithitiko_trapezaki_metalliko_chryso_05152020_m40_5xp40_5xy53ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Μεταλλικό Χρυσό 1τμχ Μ40xΠ40xΥ68εκ.,https://c.scdn.gr/images/sku_main_images/042221/42221989/fixedratio_20230505112453_strogylo_voithitiko_trapezaki_metalliko_chryso_05152021_m40xp40xy68ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Μεταλλικό Εκρού 1τμχ Μ50xΠ50xΥ50εκ.,https://a.scdn.gr/images/sku_main_images/042222/42222283/fixedratio_20230505113335_strogylo_voithitiko_trapezaki_metalliko_ekrou_05150523_m50xp50xy50ek.jpeg,small_table
Στρογγυλό Σετ Ζιγκόν Κασπώ Αλουμινίου Μαύρο 2τμχ Μ76xΠ76xΥ38εκ.,https://b.scdn.gr/images/sku_main_images/040541/40541781/fixedratio_20230201112054_strogylo_set_zigon_kaspo_alouminiou_mayro_05153929_m76xp76xy38ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Αλουμινίου Μαύρο 1τμχ Μ38xΠ56xΥ56εκ.,https://a.scdn.gr/images/sku_main_images/017194/17194585/fixedratio_20210201090432_voithitiko_trapezaki_strogylo_mayro_3_50_578_0016.jpeg,small_table
Τετράγωνο Σετ Ζιγκόν Ε-4058 Ξύλινο Φυσικό 3τμχ Μ34xΠ34xΥ58εκ.,https://c.scdn.gr/images/sku_main_images/033574/33574295/fixedratio_20220124121530_set_zigon_tetragono_e_4058_34x34x58cm.jpeg,small_table
Στρογγυλό Σετ Ζιγκόν Μεταλλικό Χρυσό 2τμχ Μ50xΠ50xΥ44εκ.,https://d.scdn.gr/images/sku_main_images/042222/42222140/fixedratio_20230505112943_strogylo_set_zigon_metalliko_chryso_05152731_m50xp50xy44ek.jpeg,small_table
Οβάλ Σετ Ζιγκόν Αλουμινίου Χρυσό 2τμχ Μ90xΠ70xΥ50εκ.,https://d.scdn.gr/images/sku_main_images/042222/42222066/fixedratio_20230505112825_oval_set_zigon_alouminiou_chryso_05152636_m90xp70xy50ek.jpeg,small_table
Οβάλ Σετ Ζιγκόν Αλουμινίου Μπρούτζινο 2τμχ Μ90xΠ70xΥ50εκ.,https://b.scdn.gr/images/sku_main_images/042222/42222248/fixedratio_20230505113230_oval_set_zigon_alouminiou_mproutzino_05152637_m90xp70xy50ek.jpeg,small_table
Ορθογώνιο Σετ Ζιγκόν Αλουμινίου Ασημί 3τμχ Μ77xΠ38xΥ42εκ.,https://b.scdn.gr/images/sku_main_images/042222/42222161/fixedratio_20230505113039_orthogonio_set_zigon_alouminiou_asimi_05151908_m77xp38xy42ek.jpeg,small_table
Ορθογώνιο Σετ Ζιγκόν Αλουμινίου Χρυσό 3τμχ Μ77xΠ38xΥ42εκ.,https://a.scdn.gr/images/sku_main_images/042222/42222029/fixedratio_20230505112553_orthogonio_set_zigon_alouminiou_chryso_05151909_m77xp38xy42ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Cleo Ξύλινο Λευκό 1τμχ Μ120xΠ50xΥ43εκ.,https://c.scdn.gr/images/sku_main_images/022972/22972631/fixedratio_20200429125754_trapezaki_saloniou_cleo_orthogonio_leyko_30084249.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Γυάλινο Χρυσό Μ32xΠ32xΥ47εκ.,https://a.scdn.gr/images/sku_main_images/031088/31088885/fixedratio_20210920110906_voithitiko_trapezaki_strogylo_93552_2_32x32x47cm.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Symphony D Ξύλινο Μαύρο 1τμχ Μ45xΠ30xΥ60εκ.,https://d.scdn.gr/images/sku_main_images/038315/38315334/fixedratio_20220923100018_orthogonio_voithitiko_trapezaki_symphony_d_xylino_mayro_symphonydc_m45xp30xy60ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Μεταλλικό Μαύρο 1τμχ Μ40xΠ40xΥ43εκ.,https://d.scdn.gr/images/sku_main_images/027797/27797916/fixedratio_20210322134827_voithitiko_trapezaki_strogylo_74290_40x40x43cm.jpeg,small_table
Στρογγυλό Τραπεζάκι Σαλονιού Fortuna B Γυάλινο Χρυσό 1τμχ Μ82xΠ82xΥ40εκ.,https://b.scdn.gr/images/sku_main_images/038441/38441423/fixedratio_20220930130955_strogylo_trapezaki_saloniou_fortuna_b_gyalino_chryso_fortunabmazl_m82xp82xy40ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι από Μπαμπού Φυσικό 1τμχ Μ31xΠ31xΥ47εκ.,https://a.scdn.gr/images/sku_main_images/042672/42672584/fixedratio_20230530121305_strogylo_voithitiko_trapezaki_apo_mpampou_fysiko_00_06_61160_1tmch_m31xp31xy47ek.jpeg,small_table
Τετράγωνο Βοηθητικό Τραπεζάκι Γυάλινο Χρυσό Μ40xΠ40xΥ60εκ.,https://a.scdn.gr/images/sku_main_images/031088/31088753/fixedratio_20210920110631_voithitiko_trapezaki_tetragono_93554_1_40x40x60cm.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Dolores C Ξύλινο Λευκό 1τμχ Μ50xΠ50xΥ55εκ.,https://c.scdn.gr/images/sku_main_images/038439/38439108/fixedratio_20220930123831_strogylo_voithitiko_trapezaki_dolores_c_xylino_leyko_dolorescbsz_m50xp50xy55ek.jpeg,small_table
Στρογγυλό Τραπεζάκι Σαλονιού Ξύλινο Φυσικό 1τμχ Μ80xΠ80xΥ50εκ.,https://b.scdn.gr/images/sku_main_images/020594/20594220/fixedratio_20220222110810_strogylo_trapezaki_saloniou_xylino_0534_m80xp80xy50ek.jpeg,small_table
Στρογγυλό Σετ Ζιγκόν Γυάλινο Μαύρο 2τμχ Μ46xΠ46xΥ50εκ.,https://c.scdn.gr/images/sku_main_images/040846/40846039/fixedratio_20230309091947_strogylo_set_zigon_gyalino_mayro_54709_m46xp46xy50ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Μεταλλικό Ανοιχτό Χάλκινο 1τμχ Μ65xΠ65xΥ59εκ.,https://a.scdn.gr/images/sku_main_images/035617/35617528/fixedratio_20220422130407_strogylo_voithitiko_trapezaki_metalliko_anoichto_chalkino_s3021792_m65xp65xy59ek.jpeg,small_table
ΤΡΑΠΕΖΑΚΙ ΣΑΛΟΝΙΟΥ ΦΥΣΙΚΟΥ ΧΡΩΜΑΤΟΣ - ΛΕΥΚΟ Απόχρωση: Φυσικό - Λευκό Υλικό: Μελαμίνη Πλάτος:100cm x Βάθος:55cm x Ύψος:45cm,https://b.scdn.gr/images/sku_main_images/039673/39673317/fixedratio_20230214130920_trapezaki_saloniou_fysikou_chromatos_leyko_apochrosi_fysiko_leyko_yliko_melamini_platos_100cm_x_vathos_55cm_x_ypsos_45cm.jpeg,small_table
Τραπέζι Μέσης Fenia 43x40x90cm,https://b.scdn.gr/images/sku_main_images/042129/42129254/fixedratio_20230428164136_trapezi_mesis_fenia_1_00x25x1_5cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Norton Ξύλινο Καφέ 1τμχ Μ120xΠ60xΥ50εκ.,https://d.scdn.gr/images/sku_main_images/035965/35965169/fixedratio_20220513095921_orthogonio_trapezaki_saloniou_norton_xylino_32_036_m120xp60xy50ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Fedra Ξύλινο Καρυδιά 1τμχ Μ105xΠ50xΥ46εκ.,https://a.scdn.gr/images/sku_main_images/031413/31413402/fixedratio_20211001104528_trapezaki_saloniou_fedra_orthogonio_karydia_32_008_105x50x46cm.jpeg,small_table
Οβάλ Σετ Ζιγκόν Hague Ξύλινο Φυσικό 2τμχ Μ116xΠ66xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/039939/39939756/fixedratio_20221209130521_oval_set_zigon_hague_xylino_fysiko_15233_100528_m116xp66xy45ek.jpeg,small_table
Τετράγωνο Σετ Ζιγκόν Carlo Μεταλλικό Μαύρο 2τμχ Μ38xΠ38xΥ37εκ.,https://d.scdn.gr/images/sku_main_images/040924/40924924/fixedratio_20230321092352_tetragono_set_zigon_carlo_metalliko_mayro_162589999_m38xp38xy37ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Temida C Γυάλινο Καφέ 1τμχ Μ42xΠ42xΥ46εκ.,https://c.scdn.gr/images/sku_main_images/038442/38442383/fixedratio_20220930132258_strogylo_voithitiko_trapezaki_temida_c_gyalino_kafe_temidacmach_m42xp42xy46ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Γυάλινο Καφέ 1τμχ Μ120xΠ60xΥ44εκ.,https://c.scdn.gr/images/sku_main_images/036855/36855479/fixedratio_20220627151042_orthogonio_trapezaki_saloniou_gyalino_s3032920_m120xp60xy44ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Zoya Ξύλινο Μαύρο 1τμχ Μ120xΠ60xΥ40εκ.,https://a.scdn.gr/images/sku_main_images/031490/31490734/fixedratio_20211011091935_trapezaki_saloniou_zoya_orthogonio_32_047_120x60x40cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Adela Ξύλινο 1τμχ Μ120xΠ60xΥ60εκ.,https://c.scdn.gr/images/sku_main_images/032910/32910524/fixedratio_20211209132142_trapezaki_saloniou_adela_orthogonio_33_030_120x60x60cm.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Μεταλλικό Γκρι 1τμχ Μ40xΠ40xΥ56εκ.,https://b.scdn.gr/images/sku_main_images/039916/39916652/fixedratio_20221208103502_strogylo_voithitiko_trapezaki_metalliko_gri_s3040449_m40xp40xy56ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Γυάλινο Γκρι 1τμχ Μ49xΠ49xΥ71εκ.,https://b.scdn.gr/images/sku_main_images/016094/16094767/fixedratio_20210211140756_voithitiko_trapezaki_strogylo_gri_bok217.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Sahel από Μασίφ Ξύλο Λευκό 1τμχ Μ90xΠ60xΥ38εκ.,https://d.scdn.gr/images/sku_main_images/022225/22225798/fixedratio_20200305141301_4a42825c.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Αλουμινίου Χρυσό / Λευκό 1τμχ Μ51xΠ51xΥ51εκ.,https://d.scdn.gr/images/sku_main_images/036857/36857488/fixedratio_20220627153843_strogylo_voithitiko_trapezaki_alouminiou_chryso_leyko_s3031773_m51xp51xy51ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Γυάλινο Μαύρο 1τμχ Μ60xΠ35.5xΥ50εκ.,https://d.scdn.gr/images/sku_main_images/036847/36847573/fixedratio_20220627131624_orthogonio_voithitiko_trapezaki_gyalino_mayro_s3033071_m60xp35_5xy50ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Γυάλινο Χρυσό 1τμχ Μ42xΠ42xΥ46εκ.,https://d.scdn.gr/images/sku_main_images/036534/36534519/fixedratio_20220610125924_strogylo_voithitiko_trapezaki_gyalino_s3016021_m42xp42xy46ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Ξύλινο Καφέ 1τμχ Μ110xΠ55xΥ45εκ.,https://c.scdn.gr/images/sku_main_images/036861/36861257/fixedratio_20220627163815_orthogonio_trapezaki_saloniou_xylino_s3033831_m110xp55xy45ek.jpeg,small_table
Τετράγωνο Τραπεζάκι Σαλονιού Ξύλινο Μαύρο 1τμχ Μ75xΠ75xΥ43εκ.,https://b.scdn.gr/images/sku_main_images/029182/29182603/fixedratio_20210607092045_trapezaki_saloniou_tetragono_mayro_hm8942_01_75x75x43cm.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Αλουμινίου Καφέ 1τμχ Μ51xΠ51xΥ51εκ.,https://b.scdn.gr/images/sku_main_images/036857/36857472/fixedratio_20220627153803_strogylo_voithitiko_trapezaki_alouminiou_kafe_s3031772_m51xp51xy51ek.jpeg,small_table
Τετράγωνο Σετ Ζιγκόν Γυάλινο Μαύρο / Χρυσό 2τμχ Μ42xΠ42xΥ56εκ.,https://a.scdn.gr/images/sku_main_images/036850/36850664/fixedratio_20220627134011_tetragono_set_zigon_gyalino_mayro_chryso_s3032727_m42xp42xy56ek.jpeg,small_table
Στρογγυλό Σετ Ζιγκόν Αλουμινίου Μαύρο 2τμχ Μ40xΠ40xΥ61εκ.,https://d.scdn.gr/images/sku_main_images/038165/38165932/fixedratio_20220915101021_strogylo_set_zigon_alouminiou_mayro_s3033920_m40xp40xy61ek.jpeg,small_table
Οβάλ Βοηθητικό Τραπεζάκι Αλουμινίου Μαύρο / Χρυσό 1τμχ Μ73xΠ53xΥ61εκ.,https://d.scdn.gr/images/sku_main_images/036856/36856484/fixedratio_20220627152602_oval_voithitiko_trapezaki_alouminiou_mayro_chryso_s3032898_m73xp53xy61ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Γυάλινο Καφέ 1τμχ Μ90xΠ60xΥ46εκ.,https://b.scdn.gr/images/sku_main_images/036847/36847827/fixedratio_20220627132040_orthogonio_trapezaki_saloniou_gyalino_s3033834_m90xp60xy46ek.jpeg,small_table
Ορθογώνιο Σετ Ζιγκόν Μεταλλικό Ασημί / Μαύρο 3τμχ Μ50.5xΠ28.5xΥ59εκ.,https://c.scdn.gr/images/sku_main_images/036858/36858795/fixedratio_20220627160034_orthogonio_set_zigon_metalliko_asimi_mayro_s3033326_m50_5xp28_5xy59ek.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού από Μασίφ Ξύλο Πολύχρωμο Μ90xΠ45xΥ35εκ.,https://c.scdn.gr/images/sku_main_images/018612/18612402/fixedratio_20190520133114_90x45_243272.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Alonso Γυάλινο Διάφανο 1τμχ Μ110xΠ60xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/039495/39495150/fixedratio_20221118103204_orthogonio_trapezaki_saloniou_alonso_gyalino_diafano_100_01214_m110xp60xy45ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Victoria Ξύλινο Καρυδί 1τμχ Μ59xΠ59xΥ61εκ.,https://c.scdn.gr/images/sku_main_images/027673/27673603/fixedratio_20210316144246_voithitiko_trapezaki_victoria_strogylo_01_01_1170_59x59x61cm.jpeg,small_table
Στρογγυλό Σετ Ζιγκόν Μεταλλικό Ασήμι / Μαύρο 2τμχ Μ48.5xΠ48.5xΥ56εκ.,https://c.scdn.gr/images/sku_main_images/035374/35374841/fixedratio_20220412110813_strogylo_set_zigon_metalliko_asimi_mayro_04_0674_m48_5xp48_5xy56ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Corro Ξύλινο Φυσικό 1τμχ Μ40xΠ40xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/037281/37281281/fixedratio_20220914105131_strogylo_voithitiko_trapezaki_corro_xylino_fysiko_as1006_m40xp40xy45ek.jpeg,small_table
Στρογγυλό Σετ Ζιγκόν Atlanta B Μεταλλικό Λευκό 2τμχ Μ80xΠ80xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/038847/38847167/fixedratio_20221020122021_strogylo_set_zigon_atlanta_b_metalliko_leyko_m80xp80xy45ek.jpeg,small_table
Τετράγωνο Βοηθητικό Τραπεζάκι Γκρι 1τμχ Μ40xΠ32xΥ68εκ.,https://d.scdn.gr/images/sku_main_images/021793/21793253/fixedratio_20200129115754_voithitiko_trapezaki_tetragono_gri_01_01_1150.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι S/2 Γυάλινο Χρυσό 1τμχ Μ40xΠ40xΥ56εκ.,https://c.scdn.gr/images/sku_main_images/021603/21603010/fixedratio_20220603094235_strogylo_voithitiko_trapezaki_s_2_gyalino_3_50_954_0082_m40xp40xy56ek.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο με Ρόδες Ανθρακί 1τμχ Μ30xΠ40xΥ63εκ.,https://b.scdn.gr/images/sku_main_images/030660/30660444/fixedratio_20210830094359_voithitiko_trapezaki_orthogonio_anthraki_fb99074_01_30x40x63cm.jpeg,small_table
Στρογγυλό Τραπεζάκι Σαλονιού Sherman από Μασίφ Ξύλο Καφέ 1τμχ Μ60xΠ60xΥ45εκ.,https://c.scdn.gr/images/sku_main_images/035115/35115404/fixedratio_20220331161321_strogylo_trapezaki_saloniou_sherman_apo_masif_xylo_0746831_m60xp60xy45ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Ξύλινο Golden / Natural / Beige 1τμχ Μ63xΠ63xΥ37εκ.,https://c.scdn.gr/images/sku_main_images/031286/31286918/fixedratio_20211004091448_voithitiko_trapezaki_strogylo_golden_natural_beige_6_50_861_0012_63x63x37cm.jpeg,small_table
Ορθογώνιο Σετ Ζιγκόν από Μασίφ Ξύλο Κερασί 3τμχ Μ52xΠ32xΥ56εκ.,https://a.scdn.gr/images/sku_main_images/013426/13426482/fixedratio_20220222111834_orthogonio_set_zigon_apo_masif_xylo_923_m52xp32xy56ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι από Μπαμπού Φυσικό 1τμχ Μ36xΠ36xΥ47εκ.,https://b.scdn.gr/images/sku_main_images/042672/42672368/fixedratio_20230530120819_strogylo_voithitiko_trapezaki_apo_mpampou_fysiko_00_06_61161_1tmch_m36xp36xy47ek.jpeg,small_table
Ορθογώνιο Σετ Ζιγκόν από Μασίφ Ξύλο Καρυδί 3τμχ Μ40xΠ49xΥ60εκ.,https://c.scdn.gr/images/sku_main_images/013426/13426509/fixedratio_20220222111835_orthogonio_set_zigon_apo_masif_xylo_922_m40xp49xy60ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Γυάλινο Χρυσό 1τμχ Μ32xΠ32xΥ47εκ.,https://d.scdn.gr/images/sku_main_images/032764/32764610/fixedratio_20211202092552_voithitiko_trapezaki_strogylo_chryso_93551_2_32x32x47cm.jpeg,small_table
Βοηθητικό τραπεζάκι Octagon κεραμικό 95x33x95 εκ.,https://d.scdn.gr/images/sku_main_images/033989/33989335/fixedratio_20220406020247_voithitiko_trapezaki_octagon_keramiko_95x33x95_ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι από Μασίφ Ξύλο Φυσικό Μ40xΠ40xΥ45εκ.,https://b.scdn.gr/images/sku_main_images/040499/40499031/fixedratio_20230127085600_strogylo_voithitiko_trapezaki_apo_masif_xylo_fysiko_fb99351_m40xp40xy45ek.jpeg,small_table
Στρογγυλό Τραπεζάκι Σαλονιού Di Legno Ξύλινο Καφέ 1τμχ Μ73xΠ68xΥ36.3εκ.,https://a.scdn.gr/images/sku_main_images/037580/37580208/fixedratio_20220816095255_strogylo_trapezaki_saloniou_di_legno_xylino_kafe_001_c430309_m73xp68xy36_3ek.jpeg,small_table
Τετράγωνο Τραπεζάκι Σαλονιού Ξύλινο Καρυδί 1τμχ Μ60xΠ60xΥ48εκ.,https://a.scdn.gr/images/sku_main_images/017441/17441836/fixedratio_20210211140756_trapezaki_saloniou_tetragono_karydi_627_91_004.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Λευκό / Χρυσό 1τμχ Μ33xΠ33xΥ42εκ.,https://a.scdn.gr/images/sku_main_images/036534/36534020/fixedratio_20220610124412_strogylo_voithitiko_trapezaki_leyko_chryso_s3015246_m33xp33xy42ek.jpeg,small_table
ΤΡΑΠΕΖΑΚΙ ΣΑΛΟΝΙΟΥ ΦΥΣΙΚΟΥ ΧΡΩΜΑΤΟΣ Απόχρωση: Φυσικό - Μαύρο Υλικό: Μελαμίνη - Μέταλλο Πλάτος:60cm x Βάθος:60cm x Ύψος:50cm,https://d.scdn.gr/images/sku_main_images/033269/33269560/fixedratio_20230214130248_trapezaki_saloniou_fysikou_chromatos_apochrosi_fysiko_mayro_yliko_melamini_metallo_platos_60cm_x_vathos_60cm_x_ypsos_50cm.jpeg,small_table
Ορθογώνιο Τραπεζάκι Σαλονιού Parole Ξύλινο Λευκό / Καρυδί 1τμχ Μ90xΠ60xΥ42εκ.,https://d.scdn.gr/images/sku_main_images/037579/37579902/fixedratio_20220812121757_orthogonio_trapezaki_saloniou_parole_xylino_leyko_karydi_001_c430425_m90xp60xy42ek.jpeg,small_table
Οβάλ Βοηθητικό Τραπεζάκι από Μασίφ Ξύλο Κερασί 1τμχ Μ65xΠ60xΥ40εκ.,https://b.scdn.gr/images/sku_main_images/032533/32533494/fixedratio_20211123091050_voithitiko_trapezaki_oval_kerasi_tp339k_kerasi_cherry_65x60x40cm.jpeg,small_table
Στρογγυλό Σετ Ζιγκόν Γυάλινο Black 2τμχ Μ45xΠ45εκ.,https://d.scdn.gr/images/sku_main_images/037300/37300123/fixedratio_20220725104825_strogylo_set_zigon_gyalino_black_166576a_m45xp45ek.jpeg,small_table
Στρογγυλό Βοηθητικό Τραπεζάκι Μεταλλικό Μαύρο Μ42xΠ42xΥ54εκ.,https://d.scdn.gr/images/sku_main_images/040591/40591045/fixedratio_20230207095616_strogylo_voithitiko_trapezaki_metalliko_mayro_55080_m42xp42xy54ek.jpeg,small_table
Ορθογώνιο Σετ Ζιγκόν 9005 από Μασίφ Ξύλο Καρυδί 3τμχ Μ48xΠ36xΥ50εκ.,https://a.scdn.gr/images/sku_main_images/010723/10723791/fixedratio_20161228135906_9005_oxya_48cm_36cm_50cm.jpeg,small_table
Οβάλ Τραπεζάκι Σαλονιού Βασιλική Ξύλινο Λευκό Ρουστικ 1τμχ Μ98xΠ60xΥ39εκ.,https://a.scdn.gr/images/sku_main_images/028552/28552519/fixedratio_20210630093000_trapezaki_saloniou_vasiliki_oval_leyko_roustik_13_1_29_01_98x60x39cm.jpeg,small_table
Ορθογώνιο Βοηθητικό Τραπεζάκι Ξύλινο Μαύρο / Χρυσό 1τμχ Μ62.5xΠ42xΥ60εκ.,https://b.scdn.gr/images/sku_main_images/042420/42420322/fixedratio_20230515162212_orthogonio_voithitiko_trapezaki_xylino_mayro_chryso_22489_jm514_m62_5xp42xy60ek.jpeg,small_table
Οβάλ Σετ Ζιγκόν Mileo Ξύλινο Φυσικό Μ98xΠ60xΥ45εκ.,https://d.scdn.gr/images/sku_main_images/040488/40488304/fixedratio_20230126094152_oval_set_zigon_mileo_xylino_fysiko_07_185717_m98xp60xy45ek.jpeg,small_table
Στρογγυλό Σετ Ζιγκόν Ξύλινο Μαύρο 2τμχ Μ80xΠ80xΥ43εκ.,https://b.scdn.gr/images/sku_main_images/040980/40980120/fixedratio_20230327134230_strogylo_set_zigon_xylino_mayro_soy119_m80xp80xy43ek.jpeg,small_table
